"Percent Distribution of Direct Wages and Salaries in Establishments Employing 20 or More Workers by Major Industry Group and Sub-Cost Component, Philippines: 2013-2019"
"https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1B__ISLE__LCE/1501B3GL020.px/table/tableViewLayout1/?rxid=f1d2d894-c545-48b7-9fb9-f7e54e7069d3"
"..Water Supply; Sewerage, Waste Management and Remediation Activities";"..Bonus, Productivity, Performance and Other Incentive Schemes";7.0;8.6
"..Water Supply; Sewerage, Waste Management and Remediation Activities";"..Cost of Living Allowances and Other Regularly Paid Allowances";7.4;6.0
"..Construction";"Total Amount";25483863;63768100
"..Construction";"Percent";100.0;100.0
"..Construction";"..Pay for Normal/Regular Working Time";83.6;78.4
"..Construction";"..Commissions/Share in Service Charges";1.1;3.7
"..Construction";"..Overtime, Night Shift and Premium Pay";10.2;14.3
"..Construction";"..Bonus, Productivity, Performance and Other Incentive Schemes";3.4;1.2
"..Construction";"..Cost of Living Allowances and Other Regularly Paid Allowances";1.7;2.3
"..Wholesale and Retail Trade; Repair of Motor Vehicles and Motorcycles";"Total Amount";95436114;154836408
"..Wholesale and Retail Trade; Repair of Motor Vehicles and Motorcycles";"Percent";100.0;100.0
"..Wholesale and Retail Trade; Repair of Motor Vehicles and Motorcycles";"..Pay for Normal/Regular Working Time";89.2;88.9
"..Wholesale and Retail Trade; Repair of Motor Vehicles and Motorcycles";"..Commissions/Share in Service Charges";2.8;3.4
"..Wholesale and Retail Trade; Repair of Motor Vehicles and Motorcycles";"..Overtime, Night Shift and Premium Pay";2.2;4.0
"..Wholesale and Retail Trade; Repair of Motor Vehicles and Motorcycles";"..Bonus, Productivity, Performance and Other Incentive Schemes";2.9;2.4
"..Wholesale and Retail Trade; Repair of Motor Vehicles and Motorcycles";"..Cost of Living Allowances and Other Regularly Paid Allowances";2.9;1.2
"..Transportation and Storage";"Total Amount";24420420;32311389
"..Transportation and Storage";"Percent";100.0;100.0
"..Transportation and Storage";"..Pay for Normal/Regular Working Time";86.3;88.5
"..Transportation and Storage";"..Commissions/Share in Service Charges";2.6;3.6
"..Transportation and Storage";"..Overtime, Night Shift and Premium Pay";6.9;4.6
"..Transportation and Storage";"..Bonus, Productivity, Performance and Other Incentive Schemes";2.5;1.7
"..Transportation and Storage";"..Cost of Living Allowances and Other Regularly Paid Allowances";1.7;1.5
"..Accommodation and Food Service Activities";"Total Amount";31009097;41701171
"..Accommodation and Food Service Activities";"Percent";100.0;100.0
"..Accommodation and Food Service Activities";"..Pay for Normal/Regular Working Time";88.8;86.3
"..Accommodation and Food Service Activities";"..Commissions/Share in Service Charges";6.1;7.4
"..Accommodation and Food Service Activities";"..Overtime, Night Shift and Premium Pay";2.2;2.8
"..Accommodation and Food Service Activities";"..Bonus, Productivity, Performance and Other Incentive Schemes";0.7;2.1
"..Accommodation and Food Service Activities";"..Cost of Living Allowances and Other Regularly Paid Allowances";2.2;1.4
"..Information and Communications";"Total Amount";57497294;53482786
"..Information and Communications";"Percent";100.0;100.0
"..Information and Communications";"..Pay for Normal/Regular Working Time";82.9;86.5
"..Information and Communications";"..Commissions/Share in Service Charges";0.4;1.8
"..Information and Communications";"..Overtime, Night Shift and Premium Pay";4.0;6.0
"..Information and Communications";"..Bonus, Productivity, Performance and Other Incentive Schemes";10.7;2.2
"..Information and Communications";"..Cost of Living Allowances and Other Regularly Paid Allowances";2.1;3.5
"..Financial and Insurance Activities";"Total Amount";71706459;175439234
"..Financial and Insurance Activities";"Percent";100.0;100.0
"..Financial and Insurance Activities";"..Pay for Normal/Regular Working Time";89.4;44.1
"..Financial and Insurance Activities";"..Commissions/Share in Service Charges";3.8;0.4
"..Financial and Insurance Activities";"..Overtime, Night Shift and Premium Pay";2.0;1.6
"..Financial and Insurance Activities";"..Bonus, Productivity, Performance and Other Incentive Schemes";2.9;52.5
"..Financial and Insurance Activities";"..Cost of Living Allowances and Other Regularly Paid Allowances";1.9;1.4
"..Real Estate Activities";"Total Amount";9541599;16645029
"..Real Estate Activities";"Percent";100.0;100.0
"..Real Estate Activities";"..Pay for Normal/Regular Working Time";91.2;95.1
"..Real Estate Activities";"..Commissions/Share in Service Charges";2.8;a
"..Real Estate Activities";"..Overtime, Night Shift and Premium Pay";2.2;2.6
"..Real Estate Activities";"..Bonus, Productivity, Performance and Other Incentive Schemes";0.9;1.1
"..Real Estate Activities";"..Cost of Living Allowances and Other Regularly Paid Allowances";3.0;1.1
"..Professional, Scientific, and Technical Activities";"Total Amount";35966690;31851846
"..Professional, Scientific, and Technical Activities";"Percent";100.0;100.0
"..Professional, Scientific, and Technical Activities";"..Pay for Normal/Regular Working Time";86.2;89.0
"..Professional, Scientific, and Technical Activities";"..Commissions/Share in Service Charges";5.3;1.7
"..Professional, Scientific, and Technical Activities";"..Overtime, Night Shift and Premium Pay";3.3;3.5
"..Professional, Scientific, and Technical Activities";"..Bonus, Productivity, Performance and Other Incentive Schemes";2.9;2.5
"..Professional, Scientific, and Technical Activities";"..Cost of Living Allowances and Other Regularly Paid Allowances";2.4;3.4
"..Administrative and Support Service Activities";"Total Amount";173538234;286998737
"..Administrative and Support Service Activities";"Percent";100.0;100.0
"..Administrative and Support Service Activities";"..Pay for Normal/Regular Working Time";85.0;85.0
"..Administrative and Support Service Activities";"..Commissions/Share in Service Charges";0.4;0.7
"..Administrative and Support Service Activities";"..Overtime, Night Shift and Premium Pay";7.0;6.3
"..Administrative and Support Service Activities";"..Bonus, Productivity, Performance and Other Incentive Schemes";2.8;4.0
"..Administrative and Support Service Activities";"..Cost of Living Allowances and Other Regularly Paid Allowances";4.7;4.0
"..Education Except Public Education";"Total Amount";52605760;67044842
"..Education Except Public Education";"Percent";100.0;100.0
"..Education Except Public Education";"..Pay for Normal/Regular Working Time";95.5;94.9
"..Education Except Public Education";"..Commissions/Share in Service Charges";a;0.2
"..Education Except Public Education";"..Overtime, Night Shift and Premium Pay";1.1;1.1
"..Education Except Public Education";"..Bonus, Productivity, Performance and Other Incentive Schemes";1.0;1.2
"..Education Except Public Education";"..Cost of Living Allowances and Other Regularly Paid Allowances";2.3;2.6
"..Human Health and Social Work Activities";"Total Amount";18680718;37077962
"..Human Health and Social Work Activities";"Percent";100.0;100.0
"..Human Health and Social Work Activities";"..Pay for Normal/Regular Working Time";74.3;89.1
"..Human Health and Social Work Activities";"..Commissions/Share in Service Charges";0.1;0.4
"..Human Health and Social Work Activities";"..Overtime, Night Shift and Premium Pay";23.4;7.2
"..Human Health and Social Work Activities";"..Bonus, Productivity, Performance and Other Incentive Schemes";0.6;1.4
"..Human Health and Social Work Activities";"..Cost of Living Allowances and Other Regularly Paid Allowances";1.6;1.8
"..Arts, Entertainment and Recreation";"Total Amount";6611426;19475394
"..Arts, Entertainment and Recreation";"Percent";100.0;100.0
"..Arts, Entertainment and Recreation";"..Pay for Normal/Regular Working Time";76.9;93.1
"..Arts, Entertainment and Recreation";"..Commissions/Share in Service Charges";a;0.0
"..Arts, Entertainment and Recreation";"..Overtime, Night Shift and Premium Pay";2.4;2.1
"..Arts, Entertainment and Recreation";"..Bonus, Productivity, Performance and Other Incentive Schemes";4.1;3.1
"..Arts, Entertainment and Recreation";"..Cost of Living Allowances and Other Regularly Paid Allowances";16.5;1.7
"..Repair of Computers and Personal and Household Goods; Other Personal Service Activities";"Total Amount";3671416;4648577
"..Repair of Computers and Personal and Household Goods; Other Personal Service Activities";"Percent";100.0;100.0
"..Repair of Computers and Personal and Household Goods; Other Personal Service Activities";"..Pay for Normal/Regular Working Time";87.4;49.1
"..Repair of Computers and Personal and Household Goods; Other Personal Service Activities";"..Commissions/Share in Service Charges";3.9;48.0
"..Repair of Computers and Personal and Household Goods; Other Personal Service Activities";"..Overtime, Night Shift and Premium Pay";5.3;1.7
"..Repair of Computers and Personal and Household Goods; Other Personal Service Activities";"..Bonus, Productivity, Performance and Other Incentive Schemes";1.7;1.0
"..Repair of Computers and Personal and Household Goods; Other Personal Service Activities";"..Cost of Living Allowances and Other Regularly Paid Allowances";1.7;0.3
